license_id,address
str-06641l,11441 markab dr 92126
str-06656l,4562 saratoga ave 92107
str-06664l,3614 3614 alexia pl pl 92116
str-06740l,6736 goodwin st 92111
str-06786l,3220 31st st 92104
str-06856l,5115 saratoga ave #1 92107
str-07178l,3080 university ave #7 92104
str-04954l,726 dover court 92109
str-04457l,968 beryl st 92109
str-01115l,3386 bayside walk 92109
str-02902l,3541 ocean front walk 92109
str-04999l,5112 saratoga ave #2 92107
str-03250l,724 ensenada court 92109
str-00943l,4465 ocean boulevard #5 92109
str-01499l,6739 radcliffe dr 92122
str-00928l,680 w beech st #4 92101
str-01659l,4834 coronado ave 92107
str-05165l,721 9th ave #14 92101
str-04064l,5123 lotus st 92107
str-04909l,4786 long branch ave # 92107
str-02425l,827 ostend court 92109
str-05700l,2080 01 ave 92101
str-05704l,4920 crystal dr 92109
str-05293l,4721 andalusia ave 92117
str-06017l,4918 w mountain view dr #4918 92116
str-06068l,341 kolmar st #341 92037
str-06084l,4788 w mountain view dr #b 92116
str-06106l,5303 adams ave 92115
str-06910l,2683 c st 92102
str-06953l,3584 29th st 92104
str-06961l,3783 coral shores court 92173
str-07075l,4620 del monte ave 92107
str-03557l,2063 ocean view blvd 92113
str-06511l,15230 maple grove ln ln 92131
str-07194l,1591 sunset cliffs blvd 92107
str-07202l,750 midway st 92037
str-03908l,1442 myrtle ave 92103
str-02392l,2291 flushing dr 92111
str-05588l,3987 georgia st 92103
str-00148l,2780 a st 92102
str-04724l,3721 vermont st 92103
str-00838l,8155 camino del oro 92037
str-05257l,711 island court #3 92109
str-00765l,2879 ocean front walk #2879 92109
str-03293l,4726 bayard st 92109
str-03862l,2175 avenida de la playa 92037
str-00929l,1228 oliver ave 92109
str-01130l,3769 riviera dr #1 92109
str-05284l,3761 riviera dr 92109
str-06038l,4950 long branch ave #rear 92107
str-03010l,7964 lowry trails 92037
str-04357l,2036 harrison ave 92113
str-05851l,4526 cape may ave 92107
str-05867l,3862 3862 riviera dr #401 92109
str-03251l,5924 camber dr 92117
str-03286l,4029 delta st 92113
str-03104l,727 jamaica court 92109
str-05605l,3032 horton ave 92103
str-05613l,9525 la jolla farms rd 92037
str-05625l,641 quail st 92102
str-00895l,4221 cessna st 92117
str-02922l,8654 aquarius dr 92126
str-03586l,2611 harcourt dr 92123
str-07781l,5188 w point loma blvd #9 92107
str-07797l,5076 saratoga ave #5 92107
str-07805l,2069 abbott st #2 92107
str-07837l,5127 long branch ave #b2 92107
str-07868l,2114 abbott st #6 92107
str-07958l,5625 linda rosa ave 92037
str-03604l,4301 vallejo ave 92117
str-00408l,336 playa del norte st 92037
str-03281l,2020 29th st. 92104
str-03491l,11552 alborada dr 92127
str-03969l,1022 tourmaline st 92109
str-02666l,806 liverpool court 92109
str-05689l,5540 waverly ave #b 92037
str-05691l,811 anacapa court ct 92109
str-05703l,1816 lincoln ave 92103
str-02031l,804 ensenada court 92109
str-01083l,12822 via nestore 92014
str-05292l,3965 hortensia st #d7 92110
str-06075l,340 gravilla st 92037
str-06023l,4060 kendall st #b 92109
str-06968l,1414 diamond st 92109
str-07089l,4477 mentone st #201 92107
str-06769l,3450 c st 92102
str-06785l,1679 chalcedony st 92109
str-06846l,2441 bartel st 92123
str-07145l,7255 volta court 92111
str-07193l,1466 willow s st #2 92106
str-04884l,1122 thomas ave 92109
str-04823l,4365 ohio st #4 92104
str-05900l,4028 bernice dr 92107
str-04512l,430 17 92101
str-05159l,6810 el cajon blvd #c 92115
str-06415l,544 20th st #1/2 92102
str-06423l,5619 chelsea ave 92037
str-07816l,2069 abbott st #5 92107
str-07961l,3911 marine view ave 92113
str-07567l,728 cohasset court 92109
str-07592l,3051 briand ave 92122
str-06271l,1811 mc kee st 92110
str-06150l,5504 linda rosa ave 92037
str-06174l,2222 e carmel valley rd #11 92014
str-06197l,945 05 th ave #b 92101
str-06213l,3305 mohican ave 92117
str-00197l,3632 wilshire trails 92104
str-03519l,6158 estelle st 92115
str-05701l,2078 01 ave 92101
str-01100l,2827 bayside walk 92109
str-06970l,2157 caminito del barco 92014
str-06978l,4070 4070 wabash ave #2 92104
str-07010l,4528 cape may ave 92107
str-07042l,4924 vista pl 92116
str-07122l,1465 n torrey pines rd 92037
str-06283l,4767 ocean boulevard blvd #908 92109
str-06307l,1707 missouri st 92109
str-06052l,17876 17876 aguamiel rd 92127
str-06917l,3304 stellar dr 92123
str-06933l,205 69th st 92114
str-07057l,2149 thomas ave 92109
str-07065l,3080 university ave #6 92104
str-07097l,745 diamond st #745 92109
str-03444l,3771 ingraham st #407 92109
str-02403l,422 university pl 92103
str-00674l,2636 c st 92102
str-00800l,1590 linwood st 92103
str-06119l,925 w hawthorn st #19 92101
str-06183l,8797 adobe bluffs drive st 92129
str-06529l,3275 c st #110 92102
str-06544l,11016 westonhill dr 92126
str-00412l,2921 columbine st 92105
str-03990l,3000 e st #13 92102
str-04167l,2525 columbia st 92101
str-02988l,721 verona court 92109
str-03210l,1314 pacific beach dr 92109
str-02260l,12980 calle de las rosas 92129
str-05710l,3071 hawthorn st 92104
str-00988l,714 gage dr 92106
str-05270l,1258 prospect street st 92037
str-06012l,3047 fleming dr 92139
str-06955l,966 beryl st 92109
str-03015l,3750 bayside walk #8 92109
str-06077l,2054 columbia st 92101
str-04075l,616 prospect ##15 92037
str-00648l,12664 cabezon pl 92129
str-00700l,4685 cheshire st 92117
str-02774l,2008 wilbur ave 92109
str-02822l,3976 biddle st 92111
str-03217l,2835 racetrack view dr 92014
str-06148l,100 park pz #1506 92101
str-06172l,2008 goshawk st 92123
str-06203l,4967 point loma 92107
str-01489l,827 brighton court 92109
str-04563l,2450 denver st 92110
str-03677l,730 santa clara pl 92109
str-02492l,948 g st #21 92101
str-05202l,3726 riviera #c 92109
str-01615l,4611 dawes st 92109
str-02802l,843 jamaica court 92109
str-05638l,3729 08 ave 92103
str-02470l,3270 cedar st 92102
str-01521l,7227 fay ave 92037
str-00699l,812 venice court ct 92109
str-00855l,8874 heraldry st 92123
str-05646l,3854 swift ave 92104
str-00345l,1251 parker pl #2a 92109
str-02721l,100 park pz #1206 92101
str-02833l,1911 28th st 92102
str-03039l,2261 soto st 92107
str-03272l,2030 30th st 92104
str-06238l,4767 ocean blvd #205 92109
str-01271l,2890 bayside walk 92109
str-00231l,1203 agate st 92109
str-00352l,7055 jamacha rd 92114
str-00463l,1110 28th st 92102
str-03309l,885 rosecrans st 92106
str-03581l,1351 tourmaline st 92109
str-02858l,6751 burgundy st 92120
str-05179l,1835 linwood st #1835 92110
str-00941l,3855 brant st 92103
str-06018l,1865 hornblend st 92109
str-06026l,3542 voyager circle 92130
str-07003l,3425 thorn st 92104
str-07027l,3437 5th ave 92103
str-07107l,5665 bonita dr dr #2 92114
str-05602l,760 ne 05 ave #f 92101
str-03161l,1724 ocean front st #1 92107
str-04017l,610 chalcedony st #5 92109
str-01264l,4916 long branch ave 92107
str-03082l,1776 guizot st 92107
str-06175l,6760 bonnie view drive 92119
str-06222l,1422 dale st 92102
str-00201l,14295 recuerdo dr 92014
str-00278l,2656 palace drive dr 92123
str-00440l,3750 bayside walk #6 92109
str-03525l,3231 01st ave #31 92103
str-02842l,3132 larga court #1/2 92110
str-05589l,2518 upas st 92104
str-05161l,1824 columbia st 92101
str-00593l,4119 orange ave 92105
str-00749l,2465 g st 92102
str-06239l,2113 becky place pl 92104
str-06545l,8415 paseo del ocaso 92037
str-00084l,12582 caminito de la gallarda 92128
str-00443l,2964 logan ave 92113
str-00566l,4641 48th st 92115
str-00579l,5385 dante st 92117
str-00610l,746 yarmouth court 92109
str-00821l,4874 jewell st 92109
str-03063l,4818 santa monica ave 92107
str-06540l,6362 la jolla blvd 92037
str-06548l,2220 julian ave 92113
str-00012l,4922 lamont st 92109
str-00291l,2320 avenida de la playa 92037
str-00346l,2916 spruce st 92104
str-03966l,3922 manzanita dr 92105
str-04435l,2492 b st 92102
str-05095l,717 4th ave #303 92101
str-03355l,3510 strand wy 92109
str-04564l,6099 scripps st 92122
str-05878l,4095 32nd st 92104
str-03886l,4617 antioch pl 92115
str-05887l,4878 del monte ave 92107
str-02945l,722 manhattan court 92109
str-04648l,2628 commercial st 92113
str-06083l,1255 green bay street 92154
str-06960l,834 pismo court #1/2 92109
str-06984l,838 san jose pl 92109
str-07008l,2581 tokalon court 92110
str-00849l,1756 cable st 92107
str-01039l,350 prospect st #3 92037
str-06739l,1551 ninth ave 92101
str-06871l,3815 38th st 92105
str-06887l,12984 carmel creek rd #154 92130
str-07161l,4094 kansas st 92104
str-07169l,3716 35th st 92104
str-04453l,820 redondo court 92109
str-03893l,8315 camino del oro 92037
str-05649l,1447 felspar st 92109
str-01709l,4767 ocean blvd #408 92109
str-05666l,8477 jade coast dr 92126
str-00691l,4776 bayard st san diego 92109
str-00801l,1468 chalcedony st 92109
str-02790l,2868 howard ave 92104
str-02903l,4067 albatross st 92103
str-06152l,6683 ballinger ave 92119
str-06337l,2405 galveston st 92110
str-06345l,3066 nile st 92104
str-06352l,6555 goodwin st 92111
str-06640l,4668 49th st 92115
str-04853l,419 gravilla st st 92037
str-06663l,1810 denver st 92110
str-06733l,3539 dove court 92103
str-06753l,4325 ne lerida dr 92115
str-06761l,4776 oregon st #b 92116
str-06855l,1415 brookes ave 92103
str-05895l,2061 oriole st 92114
str-02102l,2158 balboa ave 92109
str-04585l,11942 rancho bernardo rd rd #a 92128
str-01379l,2029 julian ave 92113
str-04264l,1175 21st st 92102
str-06455l,4588 winona ave 92115
str-07792l,5076 saratoga ave #6 92107
str-07824l,5127 long branch ave #a1 92107
str-04120l,1012 s evans st 92113
str-03890l,628 32nd st 92102
str-04243l,824 sw jersey court 92109
str-07256l,5101 narragansett ave #101 92107
str-02195l,2721 felton st 92104
str-04554l,212 w hawthorn st 92101
str-04584l,3917 ocean front walk 92109
str-02086l,4211 clairemont dr 92117
str-00734l,1679 cable st 92107
str-01722l,5173 w point loma blvd 92107
str-04803l,4365 ohio st #2 92104
str-03167l,4161 udall st #a 92107
str-03223l,361 gravilla st #1/2 92037
str-04276l,856 reed ave 92109
str-05653l,1102 turquoise st 92109
str-03481l,4767 ocean blvd #207 92109
str-00529l,878 opal st 92109
str-00592l,1814 31 st 92102
str-00721l,4505 gila ave 92117
str-06230l,5012 dubois dr 92117
str-06394l,3706 30th st 92104
str-06682l,4418 37th 92116
str-00155l,3218 third ave 92103
str-00386l,4545 limerick ave 92117
str-06911l,4094 swift ave 92104
str-07114l,2720 deerpark dr 92110
str-06291l,7817 exchange place 92037
str-06741l,4720 4720 andalusia ave 92117
str-07155l,822 06 ave #202 92101
str-07179l,821 santa barbara pl 92109
str-07203l,3172 via alicante st ##f 92037
str-04816l,4365 ohio st #3 92104
str-04439l,3560 polk ave 92104
str-06613l,3780 oneida pl 92103
str-06629l,8439 via mallorca #81 92037
str-07786l,3259 bramson pl #209 92104
str-07802l,2069 abbott st #9 92107
str-00127l,5173 barstow st 92117
str-06579l,5481 dorothy dr 92115
str-06587l,3373 madison ave 92116
str-07586l,1312 torrance st 92103
str-07919l,3932 mount acadia blvd 92111
str-07138l,13870 bruyere court 92129
str-07294l,5107 narragansett ave #303 92107
str-03016l,2610 torrey pines rd #22 92037
str-06123l,3878 bayside ln 92109
str-06163l,5222 maple st 92105
str-06194l,2306 union st 92101
str-04488l,5156 w point loma blvd #1 92107
str-06686l,3443 zola st 92106
str-00164l,7774 via capri 92037
str-00225l,802 w nutmeg st 92103
str-03894l,4411 conde pl 92103
str-04148l,8353 lake ashwood ave 92119
str-02073l,5085 cape may ave 92107
str-01034l,1516 pacific beach dr 92109
str-06370l,401 lamont st #c 92109
str-06378l,548 bonair way 92037
str-06549l,405 belvedere st 92037
str-00375l,4129 front st #b 92103
str-03397l,2910 grape st 92104
str-03434l,706 sunset court 92109
str-00981l,3826 coronado ave 92107
str-06104l,734 verona court 92109
str-07115l,332 san colla st 92037
str-00338l,5033 kilkee st 92117
str-02274l,718 seagirt court 92109
str-06316l,1071 turquoise st #2 92109
str-06643l,4321 alder dr 92116
str-06714l,5268 la jolla blvd 92037
str-06728l,630 s loring street st 92109
str-06750l,735 archer st 92109
str-06882l,1063 garnet ave #4 92109
str-02827l,2168 kearney ave 92113
str-00200l,4821 east mountain view dr 92116
str-00651l,3367 wisteria dr 92106
str-02587l,2521 via viesta 92037
str-06442l,4794 oregon st 92116
str-06465l,1634 1634 edgemont st 92102
str-07787l,5076 saratoga ave #1 92107
str-07827l,2176 diamond st 92109
str-07595l,4516 lucille dr 92115
str-07603l,2955 vancouver ave 92104
str-03440l,2779 ocean front walk 92109
str-01395l,4767 ocean blvd #909 92109
str-01719l,728 n capistrano place pl 92109
str-01112l,4546 kensington dr 92116
str-06035l,127 university ave 92103
str-06964l,4144 vermont st 92103
str-06996l,2753 erie st 92117
str-07004l,623 genter st #a 92037
str-07044l,3116 mooney st 92117
str-07053l,2227 k st 92102
str-07078l,624 21st st 92102
str-07101l,165 w maple st 92103
str-06348l,4571 35 st 92116
str-06715l,1725 monmouth dr 92109
str-01104l,2829 bayside walk 92109
str-06047l,3425 cherokee ave 92104
str-06070l,2475 capitan ave 92104
str-06091l,7060 arillo st 92111
str-06920l,530 k st #608 92101
str-06928l,3667 41st st 92105
str-03143l,5928 dwight st 92105
str-03320l,2532 f st 92102
str-04781l,1615 ocean front st 92107
str-05668l,4970 genesee ave 92117
str-06159l,2676 a st 92102
str-06198l,945 05th ave #c 92101
str-06357l,5787 tooley st 92114
str-06373l,3719 billman st 92115
str-06387l,3035 locust st 92110
str-06536l,3112 oliphant st 92106
str-06552l,5115 saratoga ave #9 92107
str-06690l,2226 2226 seaside st 92107
str-06706l,1315 torrey pines rd 92037
str-00079l,3720 granada ave 92104
str-00106l,1028 edgemont pl 92102
str-03439l,2416 chatsworth blvd 92106
str-03526l,743 dover court 92109
str-03230l,3422 state st 92103
str-00882l,4846 w mountain view dr 92116
str-04934l,933 30th st 92102
str-04242l,730 rockaway court #2 92109
str-04245l,7880 avenida kirjah 92037
str-05690l,1792 titus st 92110
str-05167l,2225 caminito del barco 92014
str-03726l,942 23rd st #e 92102
str-06062l,826 pismo court 92109
str-06046l,1947 meade ave 92116
str-06069l,4454 4454 hedionda court 92117
str-06927l,3671 41st st #1 92105
str-06946l,7747 ivanhoe ave e 92037
str-06954l,3874 bayside walk 92109
str-06962l,3411 mission blvd #2 92109
str-02881l,1106 hornblend st 92109
str-00993l,845 tourmaline st 92109
str-06315l,8431 kingsland rd 92123
str-06323l,851 sapphire st 92109
str-06331l,5455 via bello 92111
str-06713l,3979 ingraham 92109
str-07195l,2619 c st 92102
str-07286l,1936 oliver ave #a 92109
str-05142l,1021 coast blvd #210 92037
str-03680l,4516 33rd st 92116
str-06168l,12797 via esperia 92014
str-06191l,4262 36th st 92104
str-06199l,720 w juniper st #b 92101
str-06395l,2042 f st #4 92102
str-06707l,3981 ingraham 92109
str-00355l,4577 new york st 92116
str-04014l,5960 riley st 92110
str-04130l,2940 curie st 92122
str-04168l,2575 c st 92102
str-04249l,1650 eighth ave #108 92101
str-04306l,2610 arnott st 92110
str-04349l,719 santa rita pl #b 92109
str-02394l,4942 elsa rd 92120
str-06013l,2506 congress st #a 92110
str-06063l,430 30th st #b 92102
str-00759l,5479 5479 conrad ave 92117
str-00823l,7122 sherbourne ln 92129
str-06196l,945 05th ave #a 92101
str-06379l,851 opal st 92109
str-06392l,3295 c st #231 92102
str-06527l,3295 c st #121 92102
str-04102l,734 pismo court #2 92109
str-00767l,4175 kansas st 92104
str-00837l,2040 venice st 92107
str-02782l,3710 bayside ln 92109
str-06190l,5469 harvest run dr 92130
str-06206l,725 kingston court #b 92109
str-00035l,3670 keating st #4 92110
str-00220l,3766 jewell st 92109
str-00302l,3650 31st st 92104
str-00330l,4065 4065 dalles ave ave 92117
str-03827l,2637 university ave 92104
str-04127l,1504 india st #a 92101
str-02255l,7232 margerum ave 92120
str-04911l,4728 bayard st 92109
str-05708l,3275 boundary st 92104
str-00899l,2689 dove st 92103
str-01136l,6474 la jolla blvd # 92037
str-06034l,4702 monongahela st 92117
str-05025l,1105 reed ave 92109
str-06904l,4627 osprey st 92107
str-06912l,2685 c st st 92102
str-06257l,9126 buckwheat st 92129
str-06979l,2488 j st #1/2 92102
str-06995l,2753 erie st 92117
str-07085l,2754 nye st 92111
str-07092l,2756 nye st 92111
str-06308l,3735 robinson pl 92103
str-06340l,4030 sunset road rd 92103
str-06490l,5039 mansfield st 92116
str-06780l,1664 willow st 92106
str-06849l,5115 saratoga ave #8 92107
str-07172l,4605 4605 bermuda ave ave 92107
str-07204l,2950 2950 franklin ave 92113
str-07272l,5101 narragansett ave #206 92107
str-05894l,5471 parkview dr 92037
str-03863l,10279 arrow rock ave 92126
str-01812l,3333 bancroft st 92104
str-06410l,3151 via alicante #227 92037
str-07533l,2538 fairmount ave 92105
str-07554l,14220 green valley court 92131
str-07311l,9142 irvington ave 92123
str-06282l,2894 preece st 92111
str-06944l,3670 arizona st 92104
str-06976l,5256 glasgow dr 92117
str-07016l,702 whiting court 92109
str-07032l,3729 yosemite st 92109
str-07040l,4586 arizona st 92116
str-07112l,9528 poole st #1 92037
str-03486l,802 santa barbara pl 92109
str-01541l,722 portsmouth court 92109
str-03065l,759 york court 92109
str-06313l,1071 turquoise st #1 92109
str-06321l,955 w hawthorn st #17 92101
str-06329l,1915 frankfort st 92110
str-07185l,707 tenth ave #443 92101
str-07269l,3920 sequoia 92109
str-04293l,1324 lehigh st 92110
str-00885l,544 arenas st 92037
str-05693l,9332 reagan rd 92126
str-02724l,2101 missouri st 92109
str-03831l,3619 mission blvd 92109
str-07912l,940 chalcedony st 92109
str-07920l,634 sea ln ln 92037
str-07303l,4265 54th pl 92115
str-07327l,6383 stanley ave 92115
str-04227l,756 zanzibar court 92109
str-04099l,4341 piedmont dr 92107
str-06603l,3151 hawthorn st 92104
str-07871l,2604 hidden valley rd 92037
str-04862l,2755 ocean front walk 92109
str-06554l,408 w juniper st 92101
str-07575l,2126 abbott st #3 92107
str-07584l,600 prospect st #6 92037
str-07316l,2436 0l st 92102
str-07324l,3532 bancroft st 92104
str-07367l,1356 pacific beach dr 92109
str-07406l,2154 oliver ave 92109
str-07438l,2706 04 ave #105 92103
str-07470l,5053 longbranch ave #6 92107
str-07722l,6262 lolly ln 92114
str-05713l,350 11th ave #134 92101
str-04587l,1663 national ave 92113
str-06284l,811 el carmel pl 92109
str-06347l,6336 jeff st 92115
str-06772l,4395 arista st 92103
str-07148l,5527 calumet ave 92037
str-07164l,4333 illinois st #609 92104
str-07280l,4862 muir ave 92107
str-06434l,5017 roscrea ave 92117
str-06458l,2932 preece st 92111
str-07773l,5109 voltaire st #5117.5 92107
str-07811l,834 island court 92109
str-07874l,2104 abbott st #2106 92107
str-03419l,729 venice court 92109
